id,name,neighborhood_overview,host_id,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
8.37E+17,Condo in Den Haag · ★5.0 · 1 bedroom · 4 beds · 1 bath,,482179193,10/4/2022,"Welcome to our hotel + hostel concept in the heart of The Hague: Will & Tate City Stay! My name is Niek, and I am the proud host of this young, modern, and vibrant accommodation. Our property is located in the historic city center, with easy access to all the major sights.
At our city stay, we offer a range of unique themed rooms designed with the modern traveler in mind. Our international team is welcoming and always ready to go the extra mile.",within an hour,97%,98%,f,16,t,t,Kortenbos,Entire condo,Entire home/apt,4,1 bath,4,[],$222.00 ,1,7,19,317,10,5,4.6,4.9,4.9,4.7,4.9,4.5,t,1.09
8.37E+17,Hotel in Den Haag · ★4.69 · 1 bedroom · 1 bed · 1 private bath,,482179193,10/4/2022,"Welcome to our hotel + hostel concept in the heart of The Hague: Will & Tate City Stay! My name is Niek, and I am the proud host of this young, modern, and vibrant accommodation. Our property is located in the historic city center, with easy access to all the major sights.
At our city stay, we offer a range of unique themed rooms designed with the modern traveler in mind. Our international team is welcoming and always ready to go the extra mile.",within an hour,97%,98%,f,16,t,t,Kortenbos,Room in hotel,Private room,3,1 private bath,1,[],$152.00 ,1,7,19,319,16,4.69,4.81,4.44,4.75,4.75,4.75,4.63,t,2.4
8.37E+17,Home in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,,30520858,4/3/2015,,N/A,N/A,80%,t,1,t,t,Bezuidenhout-Midden,Entire home,Entire home/apt,2,1.5 baths,1,[],$139.00 ,2,180,0,136,9,5,5,4.89,5,5,5,4.67,f,1.05
8.37E+17,Hotel in Den Haag · ★4.0 · 1 bedroom · 1 bed · 0 shared baths,,482179193,10/4/2022,"Welcome to our hotel + hostel concept in the heart of The Hague: Will & Tate City Stay! My name is Niek, and I am the proud host of this young, modern, and vibrant accommodation. Our property is located in the historic city center, with easy access to all the major sights.
At our city stay, we offer a range of unique themed rooms designed with the modern traveler in mind. Our international team is welcoming and always ready to go the extra mile.",within an hour,97%,98%,f,16,t,t,Kortenbos,Room in hotel,Private room,2,0 shared baths,1,[],$74.00 ,1,7,18,309,4,4,4.5,4.75,4.5,4.5,4.5,3.75,t,0.46
8.37E+17,Hotel in Den Haag · ★4.76 · 1 bedroom · 1 bed · 1 private bath,,482179193,10/4/2022,"Welcome to our hotel + hostel concept in the heart of The Hague: Will & Tate City Stay! My name is Niek, and I am the proud host of this young, modern, and vibrant accommodation. Our property is located in the historic city center, with easy access to all the major sights.
At our city stay, we offer a range of unique themed rooms designed with the modern traveler in mind. Our international team is welcoming and always ready to go the extra mile.",within an hour,97%,98%,f,16,t,t,Kortenbos,Room in hotel,Private room,2,1 private bath,1,[],$133.00 ,1,7,19,337,17,4.76,4.65,4.88,4.94,4.76,4.76,4.65,t,1.76
8.37E+17,Hotel in Den Haag · ★4.58 · 1 bedroom · 2 beds · 1 private bath,,482179193,10/4/2022,"Welcome to our hotel + hostel concept in the heart of The Hague: Will & Tate City Stay! My name is Niek, and I am the proud host of this young, modern, and vibrant accommodation. Our property is located in the historic city center, with easy access to all the major sights.
At our city stay, we offer a range of unique themed rooms designed with the modern traveler in mind. Our international team is welcoming and always ready to go the extra mile.",within an hour,97%,98%,f,16,t,t,Kortenbos,Room in hotel,Private room,2,1 private bath,2,[],$111.00 ,1,7,19,325,12,4.58,4.42,4.83,4.83,4.83,4.75,4.33,t,1.27
8.37E+17,Hotel in Den Haag · ★4.64 · 1 bedroom · 1 bed · 1 private bath,,482179193,10/4/2022,"Welcome to our hotel + hostel concept in the heart of The Hague: Will & Tate City Stay! My name is Niek, and I am the proud host of this young, modern, and vibrant accommodation. Our property is located in the historic city center, with easy access to all the major sights.
At our city stay, we offer a range of unique themed rooms designed with the modern traveler in mind. Our international team is welcoming and always ready to go the extra mile.",within an hour,97%,98%,f,16,t,t,Kortenbos,Room in hotel,Private room,2,1 private bath,1,[],$100.00 ,1,7,16,329,11,4.64,4.45,4.91,4.91,4.73,4.82,4.36,t,1.56
8.37E+17,Hotel in Den Haag · ★4.61 · 1 bedroom · 1 bed · 1 private bath,,482179193,10/4/2022,"Welcome to our hotel + hostel concept in the heart of The Hague: Will & Tate City Stay! My name is Niek, and I am the proud host of this young, modern, and vibrant accommodation. Our property is located in the historic city center, with easy access to all the major sights.
At our city stay, we offer a range of unique themed rooms designed with the modern traveler in mind. Our international team is welcoming and always ready to go the extra mile.",within an hour,97%,98%,f,16,t,t,Kortenbos,Room in hotel,Private room,2,1 private bath,1,[],$111.00 ,1,7,0,0,52,4.61,4.59,4.78,4.76,4.7,4.63,4.33,t,5.71
8.41E+17,Home in Den Haag · 2 bedrooms · 2 beds · 2 baths,,6240131,5/5/2013,"Nederland, Zuid-Holland, Wassenaar",N/A,N/A,67%,f,1,t,t,Belgisch Park,Entire home,Entire home/apt,4,2 baths,2,[],,2,14,0,0,1,4,4,4,5,5,5,4,f,0.24
8.42E+17,Rental unit in Den Haag · ★4.97 · 1 bedroom · 1 bed · 1 bath,Rustige buurt met laagbouw. Op loopafstand leuke lunchrooms en winkelstraat. Bakker en buurtsupermarkt op de hoek.,79067079,6/21/2016,,within an hour,100%,100%,t,1,t,t,Eykenduinen,Entire rental unit,Entire home/apt,2,1 bath,1,[],$130.00 ,2,120,0,150,30,4.97,4.97,5,5,5,4.83,4.87,f,3.78
8.42E+17,Townhouse in Den Haag · ★5.0 · 2 bedrooms · 1 bed · 2 baths,"Het levendige Regentessekwartier is een heerlijke wijk om te verblijven. Onze straat is heel rustig, maar om de hoek is genoeg te beleven. Op een minuut lopen zijn er koffiebarretjes, cafés en verschillende restaurants. In de buurt een grote speeltuin (op Koningsplein). Winkelstraten, zoals de Weimarstraat en de Reinkenstraat, op minder dan vijf minuten wandelen. Goede verbinding met het openbaar vervoer richting strand en stad (meerdere haltes binnen 5 minuten wandelen). Op de fiets naar strand 10-15 minuten en naar het centrum 10 minuten.",21915222,9/29/2014,"Ik ben Floor, 30 jaar oud en woon samen met mijn vriend Casper en ons dochtertje Lize in Den Haag. Ik werk als psycholoog en naast mijn werk ben ik iemand die nooit stil zit (altijd op pad!). Ik heb een passie voor interieur en ben een bevlogen host.",N/A,N/A,100%,f,1,t,t,Koningsplein en omgeving,Entire townhouse,Entire home/apt,3,2 baths,1,[],$115.00 ,4,7,0,26,3,5,5,5,5,5,5,5,f,0.38
8.42E+17,Rental unit in Den Haag · ★4.33 · 2 bedrooms · 2 beds · 1 bath,"Het Zeeheldenkwartier is een compacte, monumentale en bruisende stadswijk die erg geliefd is bij young professionals. De wijk heeft een sterk eigen karakter en ademt creativiteit en dynamiek. Dit komt voor een belangrijk deel door  de relatief grote groep jonge ondernemers en bewoners in de wijk. Het Zeeheldenkwartier heeft  sfeervolle straten, grachten, zonnige pleinen.",204494601,7/23/2018,"I' am daniel! I live together with my partner with much pleasure in beautifull The Hague. I like to travel, same as you do!

Other things I like to do is going to the gym, listen to techno music and hang out with friends in my neighbourhood. 

I’am social and friendly and that is wat you feel when you walk into my House. 

Enjoy your stay!",within an hour,83%,100%,f,2,t,t,Rond de Energiecentrale,Entire rental unit,Entire home/apt,4,1 bath,2,[],$112.00 ,3,365,0,0,2,4.33,4.67,3.67,4.67,4.67,5,4.33,t,0.27
8.43E+17,Home in Den Haag · 4 bedrooms · 6 beds · 4 baths,"Het Regentessekwartier is een prachtige monumentale wijk. Ons huis is gebouwd in 1898. Openbaar vervoer naar het strand en het centrum is nabij en op loop afstand zijn leuke horeca gelegenheden, winkels en supermarkten.",30470066,4/2/2015,,N/A,N/A,N/A,f,1,t,t,Koningsplein en omgeving,Entire home,Entire home/apt,8,4 baths,6,[],,14,1125,0,0,0,,,,,,,,f,
8.43E+17,Rental unit in Den Haag · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,,74685552,5/29/2016,,a few days or more,0%,30%,f,1,t,t,Schildersbuurt-West,Private room in rental unit,Private room,2,1 shared bath,1,[],$61.00 ,1,365,0,328,4,4.75,4.5,4.75,4.75,4.75,4.75,4.5,f,0.44
8.43E+17,Home in Den Haag · 1 bedroom · 1 bed · 1.5 baths,,278943960,7/24/2019,,within a few hours,100%,100%,f,1,t,t,Oostduinen,Entire home,Entire home/apt,2,1.5 baths,1,[],$129.00 ,4,31,1,20,2,5,5,5,5,5,5,4.5,f,0.27
8.44E+17,Home in Den Haag · ★4.83 · 3 bedrooms · 3 beds · 2 baths,"In rustige mooie Vogelwijk op ongeveer 15 min. loopafstand van het strand en 25 min. fietsen naar het centrum van Den Haag, ook goed bereikbaar met tram en bus. Gratis parkeren.",92167225,8/27/2016,,within a few hours,100%,100%,f,2,t,t,Vogelwijk,Entire home,Entire home/apt,6,2 baths,3,[],$239.00 ,1,1125,0,172,6,4.83,4.67,4.67,5,5,5,4.5,f,1.35
8.46E+17,Home in Den Haag · 4 bedrooms · 4 beds · 2 baths,"A very quiet child-friendly neighborhood within walking distance of the beach, the sea, the dunes, the woods and many shopping streets in the area.<br />There are also many facilities such as a cinema, a bowling alley and much more. In addition, you can be in the city of The Hague within a short time.",129886995,5/11/2017,Een enthousiaste kerel met veel passie en levenslust!,N/A,N/A,100%,f,1,t,t,Belgisch Park,Entire home,Entire home/apt,6,2 baths,4,[],$345.00 ,7,14,0,225,2,5,5,5,5,5,5,5,f,0.38
8.47E+17,Rental unit in Den Haag · 1 bedroom · 1 bed · 1.5 baths,"Het appartement is gelegen in het Statenkwartier, een bruisende wijk tussen het centrum van Den Haag en Scheveningen. Op 1 minuut loopafstand bevindt zich “de Fred” met leuke winkels, terrassen en restaurants terwijl het zandstrand van Scheveningen en de haven v ook beide te voet of met de fiets te bereiken zijn. Daarnaast kunt u ook naar het Gemeente museum, het Museon, het Fotomuseum en het Omniversum lopen of met de fiets.",150796442,9/16/2017,,within an hour,100%,36%,f,1,t,t,Statenkwartier,Entire rental unit,Entire home/apt,2,1.5 baths,1,[],$173.00 ,2,1125,9,307,2,5,5,5,5,5,4.5,4,t,0.48
8.47E+17,Home in Den Haag · ★5.0 · 3 bedrooms · 3 beds · 2 baths,"In de heerlijke Bloemenbuurt-West ligt het rustige (alleen bestemmingsverkeer) en toch kinderrijke straatje, de Cyclaamstraat. Het is 5 minuten fietsen naar de duinen, naar 2 winkelcentra en ongeveer 20 minuten met tram 3 naar hartje centrum.",251011178,3/25/2019,"Hai, ik ben Irene. Geboren en getogen in Den Haag... lekker dicht bij het strand! Ik ben moeder van 2 kids: 11 en 13 jaar.",N/A,N/A,100%,f,1,t,t,Bloemenbuurt-West,Entire home,Entire home/apt,4,2 baths,3,[],$194.00 ,7,30,0,22,3,5,5,5,5,5,4.67,4.33,f,0.58
8.48E+17,Hotel in Den Haag · ★4.74 · 1 bedroom · 1 private bath,"From the Park Hotel Den Haag, the lively city lies at your feet with haute-couture, antiques, culture and numerous fine restaurants in the direct vicinity. The friendly staff will do its best to make you feel as comfortable as possible. Park Hotel Den Haag is just 15 minutes by tram to Scheveningen beach or rent a bike at the property.",381141703,12/22/2020,"We are a collection of creative hospitality brands that are located in Europe’s most inspiring neighborhoods. Gracing the famous Royal Gardens, diverse Hofkwartier neighborhood and cobbled streets, Park Centraal Den Haag stands for 160 years of heritage. Classic and modern design details combine to make an elegant experience. Additional city tax of 5.35€ per person per night collected by the hotel.",within an hour,70%,100%,f,6,t,t,Kortenbos,Room in hotel,Private room,2,1 private bath,,[],$100.00 ,1,365,22,353,27,4.74,4.67,4.74,4.7,4.81,4.89,4.67,t,0.83
8.48E+17,Hotel in Den Haag · ★4.58 · 1 bedroom · 1 private bath,"From the Park Hotel Den Haag, the lively city lies at your feet with haute-couture, antiques, culture and numerous fine restaurants in the direct vicinity. The friendly staff will do its best to make you feel as comfortable as possible. Park Hotel Den Haag is just 15 minutes by tram to Scheveningen beach or rent a bike at the property.",381141703,12/22/2020,"We are a collection of creative hospitality brands that are located in Europe’s most inspiring neighborhoods. Gracing the famous Royal Gardens, diverse Hofkwartier neighborhood and cobbled streets, Park Centraal Den Haag stands for 160 years of heritage. Classic and modern design details combine to make an elegant experience. Additional city tax of 5.35€ per person per night collected by the hotel.",within an hour,70%,100%,f,6,t,t,Kortenbos,Room in hotel,Private room,1,1 private bath,,[],$80.00 ,1,365,27,362,12,4.58,4.67,4.83,4.75,4.67,4.83,4.42,t,0.38
8.48E+17,Hotel in Den Haag · ★4.62 · 1 bedroom · 1 private bath,"From the Park Hotel Den Haag, the lively city lies at your feet with haute-couture, antiques, culture and numerous fine restaurants in the direct vicinity. The friendly staff will do its best to make you feel as comfortable as possible. Park Hotel Den Haag is just 15 minutes by tram to Scheveningen beach or rent a bike at the property.",381141703,12/22/2020,"We are a collection of creative hospitality brands that are located in Europe’s most inspiring neighborhoods. Gracing the famous Royal Gardens, diverse Hofkwartier neighborhood and cobbled streets, Park Centraal Den Haag stands for 160 years of heritage. Classic and modern design details combine to make an elegant experience. Additional city tax of 5.35€ per person per night collected by the hotel.",within an hour,70%,100%,f,6,t,t,Kortenbos,Room in hotel,Private room,2,1 private bath,,[],$116.00 ,1,365,27,362,13,4.62,4.69,4.77,4.69,4.69,4.69,4.46,t,0.42
8.48E+17,Hotel in Den Haag · ★4.58 · 1 bedroom · 1 private bath,"From the Park Hotel Den Haag, the lively city lies at your feet with haute-couture, antiques, culture and numerous fine restaurants in the direct vicinity. The friendly staff will do its best to make you feel as comfortable as possible. Park Hotel Den Haag is just 15 minutes by tram to Scheveningen beach or rent a bike at the property.",381141703,12/22/2020,"We are a collection of creative hospitality brands that are located in Europe’s most inspiring neighborhoods. Gracing the famous Royal Gardens, diverse Hofkwartier neighborhood and cobbled streets, Park Centraal Den Haag stands for 160 years of heritage. Classic and modern design details combine to make an elegant experience. Additional city tax of 5.35€ per person per night collected by the hotel.",within an hour,70%,100%,f,6,t,t,Kortenbos,Room in hotel,Private room,2,1 private bath,,[],$129.00 ,1,365,27,362,12,4.58,4.42,4.75,4.67,4.67,4.83,4.5,t,0.37
8.48E+17,Hotel in Den Haag · 1 bedroom · 1 private bath,"From the Park Hotel Den Haag, the lively city lies at your feet with haute-couture, antiques, culture and numerous fine restaurants in the direct vicinity. The friendly staff will do its best to make you feel as comfortable as possible. Park Hotel Den Haag is just 15 minutes by tram to Scheveningen beach or rent a bike at the property.",381141703,12/22/2020,"We are a collection of creative hospitality brands that are located in Europe’s most inspiring neighborhoods. Gracing the famous Royal Gardens, diverse Hofkwartier neighborhood and cobbled streets, Park Centraal Den Haag stands for 160 years of heritage. Classic and modern design details combine to make an elegant experience. Additional city tax of 5.35€ per person per night collected by the hotel.",within an hour,70%,100%,f,6,t,t,Kortenbos,Room in hotel,Private room,2,1 private bath,,[],$214.00 ,1,365,27,362,1,5,5,5,5,5,5,5,t,0.06
8.48E+17,Condo in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,"De Zeeheldenbuurt is een wijk met sfeervolle winkelstraten vol particuliere (speciaal)zaken en unieke horeca. <br /><br />Een aantal highlights uit de straat: <br />- De beste ijssalon van Den Haag (Piet, Artisans of Flavour)<br />- De beste Satézaak (Het Balihuisje)<br />- Meerdere vegetarische/veganistische restaurants (Menny's Kitchen, Plenty)<br /><br />Op 3 minuten lopen een leuk plein met terrassen (zelfgemaakt bier en pubfood bij Van Kinsbergen), gevolgd door nog een leuke winkelstraat: De Prins Hendrikstraat, waar je op woensdag en donderdag cocktail night hebt bij By Rem / Old Fashioned. <br /><br />5 minuten de andere kant op het Anna Paulownaplein: het meest sfeervolle plein van Den Haag! Hier kun je terecht voor ontbijt, lunch, diner en borrel bij een van de gezellige horecagelegenheden!<br /><br />XL Supermarkt op 1 minuut lopen, met daarnaast de meest gefotografeerde  kaaswinkel van Nederland!<br /><br />Andere toeristische highlights zoals Het Vredespaleis en De Paleistu",112551987,1/21/2017,,N/A,N/A,83%,t,1,t,t,Zeeheldenkwartier,Entire condo,Entire home/apt,2,1 bath,1,[],$230.00 ,1,20,0,296,9,5,5,4.67,5,4.89,5,4.89,f,1.05
8.50E+17,Home in Den Haag · 3 bedrooms · 4 beds · 1.5 baths,"De wijk Ypenburg valt onder het stadsdeel Leidschenveen-Ypenburg en ligt in voormalig landbouwgebied. De wijk is genoemd naar de boerderij en buitenplaats Ypenburg. In 1936 werd in dit gebied het vliegveld Ypenburg geopend dat zowel voor burgerdoeleinden als militaire doeleinden werd gebruikt. Tot 1991 was het een militaire vliegbasis. In 1996 startte de bouw van “Buitenplaats Ypenburg”, met de buurt / wijk ""Bosweide"".<br />De naamgeving heeft geen historische achtergrond. Bij de bouw van deze buurt werd het reeds bestaande bos gespaard zodat de buurt meteen de luxe uitstraling kreeg die bedoeld was: een bomenrijk villapark.",505925619,3/18/2023,,N/A,N/A,0%,f,1,t,t,Bosweide,Entire home,Entire home/apt,4,1.5 baths,4,[],$258.00 ,1,30,0,49,0,,,,,,,,f,
